"track_name","track_artist","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","skip_percentage","intentional_percentage","unintentional_percantage","finished_percentage","listens","playing_time_percentage"
"More Than a Feeling","Boston",78,"1976","rock","hard rock",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,0,0.037037037037037,0.962962962962963,0.518518518518518,27,0.467624919936648
"Sympathy For The Devil","The Rolling Stones",7,"2005-02-28","rock","hard rock",0.7,0.675,9,-10.956,1,0.241,0.578,0,0.0397,0.608,115.925,377573,0.0769230769230769,0.123076923076923,0.876923076923077,0.446153846153846,65,0.619731894942781
"Smells Like Teen Spirit","Nirvana",81,"1991-09-26","rock","hard rock",0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,0.238095238095238,0.0238095238095238,0.976190476190476,0.333333333333333,42,0.221841484341484
"Hotel California - 2013 Remaster","Eagles",82,"1976-12-08","rock","hard rock",0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,0.0188679245283019,0.0754716981132075,0.924528301886792,0.490566037735849,53,0.582309112773279
"Give It Away","Red Hot Chili Peppers",73,"1991-09-24","rock","hard rock",0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,0.0277777777777778,0,1,0.277777777777778,36,0.436455560779102
"Stuck In The Middle With You","Stealers Wheel",19,"1998-01-01","rock","hard rock",0.749,0.74,7,-4.965,1,0.0334,0.0552,0.000569,0.16,0.962,124.463,206560,0.00970873786407767,0.0776699029126214,0.922330097087379,0.524271844660194,103,0.699927522880585
"Alive","Pearl Jam",75,"1991-08-27","rock","hard rock",0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,0.125,0.1,0.9,0.35,40,0.204001457875608
"Broken","From Ashes to New",57,"2018-04-20","rock","hard rock",0.526,0.903,2,-4.59,0,0.0444,0.000954,8.4e-05,0.111,0.45,144.017,200311,0.0256410256410256,0,1,0.333333333333333,39,0.462837211213486
"Crazy","From Ashes to New",0,"2018-02-02","rock","hard rock",0.277,0.962,4,-3.408,0,0.115,0.00398,0,0.354,0.351,95.044,185697,0.16,0.08,0.92,0.64,25,0.671679779425623
"Human","HELLYEAH",45,"2016-06-03","rock","hard rock",0.507,0.99,0,-3.517,0,0.121,2.28e-05,0,0.347,0.28,135.053,213087,0.0126582278481013,0.0253164556962025,0.974683544303797,0.582278481012658,79,0.90436211559871
"Monster","Skillet",75,"2009-08-21","rock","hard rock",0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,178013,0.0555555555555556,0,1,0.305555555555556,36,0.507161618034139
"Remedy","Seether",1,"2005","rock","hard rock",0.549,0.952,8,-4.664,1,0.0868,0.00019,0.00268,0.0641,0.458,127.815,207213,0.0454545454545455,0.0454545454545455,0.954545454545455,0.272727272727273,22,0.212992735187289
"Halo","Soil",61,"2011-10-07","rock","hard rock",0.529,0.92,3,-4.168,1,0.0649,2.87e-05,0.00202,0.0582,0.438,111.132,195653,0.032258064516129,0,1,0.548387096774194,31,0.511024867429054
"Sympathy For The Devil","The Rolling Stones",3,"1968-12-06","rock","hard rock",0.658,0.675,9,-10.967,1,0.242,0.604,0,0.0428,0.587,115.574,377760,0.0769230769230769,0.123076923076923,0.876923076923077,0.446153846153846,65,0.619425113217998
"Paranoid","Black Sabbath",0,"2008-07-07","rock","hard rock",0.398,0.929,4,-5.041,0,0.141,0.000464,0.0244,0.181,0.493,163.105,165600,0.0175438596491228,0.087719298245614,0.912280701754386,0.43859649122807,57,0.637113844393593
"Gimme Shelter","The Rolling Stones",3,"1969-12-05","rock","hard rock",0.633,0.649,1,-8.272,0,0.0311,0.464,0.0363,0.17,0.457,118.629,270760,0,0.115384615384615,0.884615384615385,0.596153846153846,52,0.710507105355864
"Purple Haze","Jimi Hendrix",0,"2000-09-11","rock","hard rock",0.458,0.823,2,-5.347,1,0.068,0.0125,0.357,0.323,0.518,108.554,208333,0.27027027027027,0.0810810810810811,0.918918918918919,0.351351351351351,37,0.200173163520305
"Little Wing","Jimi Hendrix",0,"2000-03-27","rock","hard rock",0.487,0.537,6,-7.011,1,0.0487,0.127,0.00123,0.0543,0.442,139.601,145533,0.0909090909090909,0.0727272727272727,0.927272727272727,0.372727272727273,110,0.950785732445562
"Iron Man","Black Sabbath",0,"2005","rock","hard rock",0.283,0.849,9,-7.148,1,0.158,0.000347,0.00246,0.132,0.536,156.654,353880,0.114285714285714,0.0571428571428571,0.942857142857143,0.371428571428571,35,0.283909396244086
"Crazy Train","Ozzy Osbourne",4,"2003","rock","hard rock",0.475,0.915,9,-3.565,1,0.0608,0.0152,0.00162,0.349,0.59,137.239,290160,0.0298507462686567,0.0447761194029851,0.955223880597015,0.402985074626866,67,0.408661201848491
"Under Pressure","Queen",1,"1991-10-28","rock","hard rock",0.67,0.535,2,-12.657,1,0.0523,0.404,0,0.0858,0.429,113.481,236760,0.0136986301369863,0.0136986301369863,0.986301369863014,0.657534246575342,73,0.813879785783882
"Sweet Child O' Mine","Guns N' Roses",3,"1987-01-01","rock","hard rock",0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.0997,0.689,125.072,356400,0.027027027027027,0,1,0.486486486486487,37,0.539043589043589
"Paradise City","Guns N' Roses",2,"1987-01-01","rock","hard rock",0.273,0.953,11,-8.76,1,0.0768,0.0146,0.0173,0.19,0.445,100.26,406307,0.115384615384615,0.0769230769230769,0.923076923076923,0.538461538461538,52,0.3963354916735
"Mother","Danzig",1,"1988","rock","hard rock",0.452,0.751,11,-9.438,0,0.0565,0.00923,0.000205,0.092,0.395,73.285,204867,0.038961038961039,0.025974025974026,0.974025974025974,0.636363636363636,77,1.25902925046272
"Welcome To The Jungle","Guns N' Roses",0,"2004-03-15","rock","hard rock",0.438,0.98,8,-4.963,1,0.102,0.0258,0.462,0.279,0.326,123.407,271867,0.0638297872340425,0.0638297872340425,0.936170212765957,0.382978723404255,47,0.328410113549734
"Fortunate Son","Creedence Clearwater Revival",10,"1973-01-01","rock","hard rock",0.623,0.529,0,-12.419,1,0.0353,0.17,0.0201,0.489,0.603,132.74,138400,0.0350877192982456,0.0526315789473684,0.947368421052632,0.526315789473684,57,0.615153382009938
"Up Around The Bend","Creedence Clearwater Revival",0,"2007-11-05","rock","hard rock",0.619,0.799,2,-8.897,1,0.0344,0.0906,0.675,0.286,0.841,130.286,163560,0.0476190476190476,0.0238095238095238,0.976190476190476,0.30952380952381,42,0.378223223747802
"Numb","Linkin Park",81,"2003-03-24","rock","hard rock",0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,0.107142857142857,0,1,0.464285714285714,28,0.429939289158954
"Broken","Seether",61,"2013-01-01","rock","hard rock",0.441,0.608,3,-2.979,0,0.0344,0.00923,0.000155,0.145,0.209,123.777,258516,0.0256410256410256,0,1,0.333333333333333,39,0.358629193610394
"Battle Born","Five Finger Death Punch",55,"2013-11-19","rock","hard rock",0.465,0.965,11,-4.578,1,0.114,0.000143,0,0.245,0.392,148.012,223766,0,0,1,0.6,55,0.897664280786828
"House of the Rising Sun","Five Finger Death Punch",60,"2013-11-19","rock","hard rock",0.469,0.958,4,-3.382,0,0.0865,0.00183,0.00116,0.107,0.262,76.997,247388,0,0.0666666666666667,0.933333333333333,0.555555555555556,45,0.563393266178365
"Remedy","Seether",69,"2005-01-01","rock","hard rock",0.55,0.952,8,-4.664,1,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213,0.0454545454545455,0.0454545454545455,0.954545454545455,0.272727272727273,22,0.212992735187289
"Walk","Pantera",72,"1992-02-21","rock","hard rock",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120,0.0476190476190476,0.0476190476190476,0.952380952380952,0.571428571428571,21,0.590085560753878
"You're Gonna Go Far, Kid","The Offspring",77,"2008-06-17","rock","hard rock",0.55,0.917,0,-3.159,1,0.0638,0.00428,0,0.197,0.601,126.115,177827,0.0476190476190476,0.0476190476190476,0.952380952380952,0.523809523809524,21,0.552714020876898
"Reckless","JAXSON GAMBLE",48,"2017-08-25","rock","hard rock",0.705,0.741,4,-3.389,1,0.0571,0.0411,6.16e-06,0.489,0.824,100.003,196800,0.037037037037037,0,1,0.62962962962963,27,0.638668322794339
"Time","By Chance",35,"2019-10-09","rock","hard rock",0.532,0.718,8,-7.58,1,0.0422,0.014,0,0.0781,0.439,99.962,239375,0.0303030303030303,0.0606060606060606,0.93939393939394,0.484848484848485,33,0.808024052535802
"Countdown","KAY JAM",26,"2019-11-25","rock","hard rock",0.586,0.792,6,-6.756,1,0.0355,0.179,0,0.222,0.558,133.857,247225,0.0222222222222222,0.0444444444444444,0.955555555555556,0.4,45,0.353323670520556
"Demons","Louzada",29,"2019-08-23","rock","hard rock",0.162,0.915,2,-4.67,0,0.101,8.26e-05,0.000388,0.0821,0.386,180.189,317519,0.09375,0.015625,0.984375,0.453125,64,0.352147184499195
"Teenagers","Scoo8y Smack",21,"2019-03-08","rock","hard rock",0.783,0.443,7,-12.878,1,0.258,0.514,0,0.111,0.489,152.051,138898,0,0.137931034482759,0.862068965517241,0.275862068965517,87,1.03891261974594
"Dream On","Blacktop Mojo",54,"2017-03-10","rock","hard rock",0.49,0.678,5,-4.679,0,0.0253,0.0037,1.5e-06,0.0838,0.181,77.014,265477,0.0746268656716418,0.0298507462686567,0.970149253731343,0.537313432835821,67,0.553208730058916
"Hallelujah","Shim",23,"2018-05-16","rock","hard rock",0.381,0.934,7,-3.769,1,0.146,0.0127,0.244,0.0652,0.315,173.597,215788,0.0561797752808989,0.0561797752808989,0.943820224719101,0.50561797752809,89,0.985015880130373
"Sail","DevilDriver",50,"2013-08-27","rock","hard rock",0.458,0.955,3,-4.211,0,0.0795,0.000664,0.00989,0.223,0.161,119.055,246480,0.0625,0.03125,0.96875,0.3125,32,0.243581882911392
"Scars","Papa Roach",52,"2010-01-01","rock","hard rock",0.428,0.92,11,-3.852,1,0.054,0.0856,0,0.177,0.453,89.895,208213,0.0508474576271186,0.0169491525423729,0.983050847457627,0.694915254237288,59,0.831278546488452
"Rise Up","Saliva",0,"2014-02-18","rock","hard rock",0.497,0.887,11,-4.205,1,0.0522,0.000132,6.84e-06,0.0819,0.499,172.124,188225,0.0625,0.0625,0.9375,0.40625,32,0.597218920175322
"Say It","Evans Blue",0,"2010-07-27","rock","hard rock",0.502,0.928,5,-3.158,0,0.0457,0.0437,0,0.204,0.465,91.01,193720,0.1,0,1,0.6,20,0.693076089200909
"More Than a Feeling","Boston",19,"1976","rock","hard rock",0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,0,0.037037037037037,0.962962962962963,0.518518518518518,27,0.467624919936648
"Working Man","Rush",4,"2003","rock","hard rock",0.204,0.874,9,-9.128,1,0.0675,0.00151,0.0112,0.0899,0.632,157.013,429867,0.0540540540540541,0.0810810810810811,0.918918918918919,0.486486486486487,37,0.343191882291185
"La Grange - 2005 Remaster","ZZ Top",24,"2013-06-07","rock","hard rock",0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,0.0131578947368421,0.0394736842105263,0.960526315789474,0.526315789473684,76,0.649945594091964
"Get It On","T. Rex",4,"2011-01-01","rock","hard rock",0.709,0.807,2,-9.831,1,0.0616,0.0861,0.478,0.609,0.912,125.998,263840,0.0697674418604651,0.116279069767442,0.883720930232558,0.790697674418605,43,0.862916743057808
"The Rover - 1993 Remaster","Led Zeppelin",55,"1975-02-24","rock","hard rock",0.367,0.752,6,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,336907,0,0,1,0.230769230769231,26,0.218627555515777
"Time Machine","Grand Funk Railroad",32,"2006-01-01","rock","hard rock",0.637,0.643,11,-6.73,0,0.0298,0.0395,0.00273,0.0777,0.838,109.981,225373,0.0588235294117647,0.0294117647058824,0.970588235294118,0.441176470588235,34,0.304544936094177
"Sweet Child O' Mine","Guns N' Roses",82,"1987-01-01","rock","hard rock",0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,0.027027027027027,0,1,0.486486486486487,37,0.541902107455532
"Paradise City","Guns N' Roses",78,"1987-01-01","rock","hard rock",0.273,0.952,11,-8.762,1,0.0841,0.0169,0.0112,0.142,0.475,100.269,405640,0.115384615384615,0.0769230769230769,0.923076923076923,0.538461538461538,52,0.396987192129437
"Walk This Way","Aerosmith",52,"2011-09-13","rock","hard rock",0.64,0.865,5,-6.049,1,0.0601,0.00449,2.7e-05,0.0647,0.858,108.876,219733,0.0350877192982456,0.087719298245614,0.912280701754386,0.508771929824561,57,0.606817236964063
"Paranoid","Black Sabbath",10,"1970-09-18","rock","hard rock",0.418,0.668,6,-11.297,0,0.082,0.000143,0.00113,0.173,0.379,162.663,167933,0.0175438596491228,0.087719298245614,0.912280701754386,0.43859649122807,57,0.628262775223327
"Kashmir - 1990 Remaster","Led Zeppelin",69,"1975-02-24","rock","hard rock",0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,508200,0,0,1,0.208333333333333,24,0.128909468057195
"Runaway","Bon Jovi",5,"2010-01-01","rock","hard rock",0.472,0.891,7,-3.651,1,0.078,0.0062,1.88e-05,0.127,0.646,152.436,231627,0.0172413793103448,0.0172413793103448,0.982758620689655,0.344827586206897,58,0.964579645961707
"Iron Man","Black Sabbath",2,"2009","rock","hard rock",0.323,0.879,9,-7.257,1,0.114,0.00305,0.00431,0.1,0.522,155.588,353667,0.114285714285714,0.0571428571428571,0.942857142857143,0.371428571428571,35,0.284080383928546
"One","Metallica",14,"1988-08-25","rock","hard rock",0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,447440,0.027027027027027,0.0540540540540541,0.945945945945946,0.540540540540541,37,0.300971110123175
"Purple Haze","Jimi Hendrix",71,"1967-05-12","rock","hard rock",0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,0.27027027027027,0.0810810810810811,0.918918918918919,0.351351351351351,37,0.24414228235366
"Dream On","Aerosmith",61,"2011-09-13","rock","hard rock",0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-05,0.332,0.175,79.962,265093,0.0746268656716418,0.0298507462686567,0.970149253731343,0.537313432835821,67,0.554010079594145
"Welcome To The Jungle","Guns N' Roses",78,"1987-01-01","rock","hard rock",0.446,0.954,8,-8.069,1,0.0764,0.0232,0.395,0.297,0.332,123.45,272027,0.0638297872340425,0.0638297872340425,0.936170212765957,0.382978723404255,47,0.328216950304292
"Baby","Bakermat",64,"2017-01-27","latin","tropical",0.708,0.922,1,-2.715,0,0.116,0.135,0.0513,0.225,0.637,125.961,160053,0.05,0.05,0.95,0.5,20,0.687584112762647
"Never Gonna Give You Up","Mac Beez",50,"2017-01-13","latin","tropical",0.765,0.751,9,-5.336,0,0.0286,0.333,0.64,0.08,0.862,105.953,212910,0.0357142857142857,0,1,0.321428571428571,28,0.304390855961942
"High And Low","Sam Feldt",5,"2017-11-24","latin","tropical",0.661,0.681,10,-5.375,1,0.0329,0.394,6.47e-06,0.081,0.386,114.978,159727,0.0571428571428571,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.368359227217154
"Adiós Amor","Daniela Darcourt",62,"2018-10-01","latin","tropical",0.677,0.771,1,-6.204,1,0.034,0.205,2.71e-06,0.0912,0.304,92.514,268214,0,0.09375,0.90625,0.46875,32,0.600124690545609
"Agua","Self Sabotage",37,"2019-05-01","latin","tropical",0.583,0.467,4,-10.291,1,0.04,0.629,0.00591,0.302,0.439,160.069,164000,0.0555555555555556,0.0185185185185185,0.981481481481482,0.833333333333333,54,1.37922459349594
"La Bicicleta","Nana Mendoza",42,"2019-09-20","latin","tropical",0.676,0.205,0,-15.369,1,0.0825,0.916,0,0.163,0.761,89.293,226000,0.0888888888888889,0.0444444444444444,0.955555555555556,0.466666666666667,45,0.522180727630285
"Hold On","Mac Beez",56,"2017-10-06","latin","tropical",0.743,0.459,8,-12.945,1,0.0464,0.524,0.882,0.128,0.305,103.008,224000,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,0.666065031296024
"Gold","Sam Feldt",52,"2019-01-18","latin","tropical",0.721,0.703,6,-6.093,0,0.0392,0.539,0.00016,0.142,0.539,114.019,181899,0.1,0,1,0.366666666666667,30,0.441545949492117
"Somebody","Sigala",69,"2018-09-28","latin","tropical",0.675,0.849,0,-3.841,1,0.0675,0.0938,0,0.121,0.681,100.111,238667,0.04,0.06,0.94,0.32,50,0.338509052361659
"Good Life","José Lucas",45,"2019-07-19","latin","tropical",0.833,0.666,6,-5.546,0,0.043,0.0533,3.83e-05,0.121,0.568,114.962,190347,0,0,1,0.34375,32,0.341012401036003
"Inolvidable","Farruko",3,"2018-06-01","latin","tropical",0.677,0.797,11,-4.131,1,0.0759,0.239,0.000235,0.248,0.903,172.044,219044,0.0555555555555556,0.0277777777777778,0.972222222222222,0.361111111111111,36,0.289301210918557
"I Don't Know","Ericé",47,"2019-11-29","latin","tropical",0.699,0.872,6,-4.218,1,0.0568,0.036,0.0024,0.327,0.449,105.054,195429,0,0.05,0.95,0.55,60,1.04277870735664
"Photograph","Ljung",45,"2019-12-06","latin","tropical",0.735,0.567,4,-8.211,1,0.0382,0.285,6.31e-05,0.145,0.494,107.983,212440,0.256756756756757,0.0810810810810811,0.918918918918919,0.283783783783784,74,0.312530660485377
"Somebody","Erlandsson",48,"2019-10-11","latin","tropical",0.681,0.866,0,-3.141,1,0.0404,0.201,0,0.28,0.308,124.983,159423,0.04,0.06,0.94,0.32,50,0.506770917621673
"Paradise","The Sunnefield",44,"2019-10-04","latin","tropical",0.724,0.741,7,-5.15,1,0.031,0.0228,0.00025,0.0926,0.712,120.038,191625,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.391194706923865
"Hold On","Foxa",45,"2019-08-09","latin","tropical",0.747,0.866,7,-4.409,1,0.0373,0.208,0.0627,0.0704,0.327,122.999,143415,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,1.04032749022284
"On My Way","Alan Walker",83,"2019-03-21","latin","tropical",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,193798,0.0434782608695652,0.0434782608695652,0.956521739130435,0.304347826086957,23,0.368043462556485
"Addicted","Alex Parker",48,"2019-08-30","latin","tropical",0.773,0.683,1,-5.069,0,0.0693,0.368,1.24e-06,0.0852,0.722,124.021,182177,0.0256410256410256,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.713183980133156
"Jolene","DROP",48,"2019-06-21","latin","tropical",0.631,0.576,1,-8.481,0,0.0383,0.341,1.49e-05,0.212,0.334,110.016,178455,0,0.0212765957446809,0.978723404255319,0.340425531914894,47,0.701493254452967
"Closer","Haze & Mellow",38,"2019-08-02","latin","tropical",0.738,0.774,1,-6.42,1,0.0345,0.131,0,0.0931,0.207,99.996,162117,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.742491452010978
"Boomerang","BRÅVO",37,"2019-08-30","latin","tropical",0.691,0.799,11,-9.865,0,0.0821,0.0227,0.00344,0.11,0.392,101.016,188911,0.03125,0.03125,0.96875,0.53125,32,0.596544470676668
"Trouble","Stisema",27,"2019-05-10","latin","tropical",0.647,0.94,7,-3.897,1,0.0516,0.0205,2.82e-05,0.622,0.361,123.993,159677,0.0568181818181818,0.0681818181818182,0.931818181818182,0.534090909090909,88,0.767389864311306
"What Do You Want","Hartman",30,"2019-03-15","latin","tropical",0.714,0.818,0,-2.828,1,0.0312,0.315,0,0.441,0.521,99.946,170400,0.0851063829787234,0.0212765957446809,0.978723404255319,0.361702127659574,47,0.5083237189092
"Heartbeat","Jay Fox",34,"2018-12-21","latin","tropical",0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772,0,0.024390243902439,0.975609756097561,0.439024390243902,41,0.646858997307267
"Contigo","Pete Perignon",40,"2020-01-03","latin","tropical",0.711,0.715,0,-5.049,1,0.0725,0.661,0,0.144,0.811,173.926,282485,0.0754716981132075,0.0754716981132075,0.924528301886792,0.830188679245283,53,0.757535497794005
"Flowers","The Deli",63,"2016-02-26","latin","tropical",0.838,0.364,7,-10.006,1,0.134,0.0849,0.981,0.26,0.218,79.987,187828,0.153846153846154,0.384615384615385,0.615384615384615,0.538461538461538,26,0.934198390999294
"My Body","Hot Shade",1,"2017-09-29","latin","tropical",0.659,0.844,6,-4.104,0,0.262,0.123,0,0.0799,0.873,103.992,161427,0,0,1,0.454545454545455,22,0.874590372118667
"Rise Up","Thomas Jack",48,"2016-07-08","latin","tropical",0.721,0.925,4,-3.539,0,0.0455,0.0652,0.000158,0.292,0.355,114.032,181748,0.0625,0.0625,0.9375,0.40625,32,0.618502163710192
"Runaways","Sam Feldt",8,"2016-10-07","latin","tropical",0.757,0.565,11,-5.895,1,0.0324,0.174,0,0.105,0.682,119.959,180402,0.0434782608695652,0.0144927536231884,0.985507246376812,0.666666666666667,69,0.919949552280101
"Memories","Zita",52,"2019-11-05","latin","tropical",0.801,0.549,8,-7.149,1,0.0436,0.209,0.00013,0.119,0.659,98.038,185510,0.0125,0.35,0.65,0.4125,80,0.863531076491833
"Here With Me","Mada",52,"2019-07-01","latin","tropical",0.593,0.639,4,-6.176,1,0.0433,0.397,6.55e-06,0.336,0.223,107.91,216667,0.0454545454545455,0.0454545454545455,0.954545454545455,0.386363636363636,44,0.339616680310002
"Happier","Koni",42,"2018-09-21","latin","tropical",0.589,0.752,10,-5.069,1,0.061,0.0146,0.000103,0.23,0.279,110.954,218058,0.0555555555555556,0,1,0.5,72,0.48962559400608
"Hey There Delilah","Manuel Costa",36,"2018-06-15","latin","tropical",0.667,0.72,2,-7.457,1,0.0303,0.0201,0.00338,0.106,0.422,115.022,234087,0,0.25,0.75,0.55,20,0.991800057243674
